"id","token_id","attendee_id","score_acquired","claimed_at","created_at","updated_at"
"15898","17","2205","197","2025-07-19 17:59:36.723+00","2025-07-19 17:59:36.723+00","2025-07-19 17:59:36.723+00"
"15899","15","1472","197","2025-07-19 17:59:37.462+00","2025-07-19 17:59:37.462+00","2025-07-19 17:59:37.462+00"
"15900","15","1739","197","2025-07-19 17:59:37.762+00","2025-07-19 17:59:37.762+00","2025-07-19 17:59:37.762+00"
"15901","15","2360","197","2025-07-19 17:59:37.785+00","2025-07-19 17:59:37.785+00","2025-07-19 17:59:37.785+00"
"15902","15","2302","197","2025-07-19 17:59:37.879+00","2025-07-19 17:59:37.88+00","2025-07-19 17:59:37.88+00"
"15903","5102","828","122","2025-07-19 17:59:39.208+00","2025-07-19 17:59:39.208+00","2025-07-19 17:59:39.208+00"
"15904","18","2043","197","2025-07-19 17:59:40.903+00","2025-07-19 17:59:40.903+00","2025-07-19 17:59:40.903+00"
"15905","5102","415","122","2025-07-19 17:59:41.691+00","2025-07-19 17:59:41.691+00","2025-07-19 17:59:41.691+00"
"15906","5109","523","122","2025-07-19 17:59:42.202+00","2025-07-19 17:59:42.202+00","2025-07-19 17:59:42.202+00"
"15907","12","2201","197","2025-07-19 17:59:42.733+00","2025-07-19 17:59:42.733+00","2025-07-19 17:59:42.733+00"
"15908","6","2657","197","2025-07-19 17:59:44.506+00","2025-07-19 17:59:44.506+00","2025-07-19 17:59:44.506+00"
"15909","15","1474","197","2025-07-19 17:59:45.065+00","2025-07-19 17:59:45.065+00","2025-07-19 17:59:45.065+00"
"15910","2654","1862","197","2025-07-19 17:59:45.627+00","2025-07-19 17:59:45.627+00","2025-07-19 17:59:45.627+00"
"15911","15","1730","197","2025-07-19 17:59:46.591+00","2025-07-19 17:59:46.591+00","2025-07-19 17:59:46.591+00"
"15912","5102","2756","122","2025-07-19 17:59:46.769+00","2025-07-19 17:59:46.769+00","2025-07-19 17:59:46.769+00"
"15913","15","2812","197","2025-07-19 17:59:53.806+00","2025-07-19 17:59:53.806+00","2025-07-19 17:59:53.806+00"
"15914","14","2201","197","2025-07-19 17:59:53.833+00","2025-07-19 17:59:53.834+00","2025-07-19 17:59:53.834+00"
"15915","19","446","197","2025-07-19 17:59:54.351+00","2025-07-19 17:59:54.351+00","2025-07-19 17:59:54.351+00"
"15916","8","450","197","2025-07-19 17:59:54.684+00","2025-07-19 17:59:54.685+00","2025-07-19 17:59:54.685+00"
"15917","5105","523","122","2025-07-19 17:59:55.025+00","2025-07-19 17:59:55.025+00","2025-07-19 17:59:55.025+00"
"15918","15","1648","197","2025-07-19 17:59:56.635+00","2025-07-19 17:59:56.635+00","2025-07-19 17:59:56.635+00"
"15919","15","453","197","2025-07-19 17:59:57.015+00","2025-07-19 17:59:57.015+00","2025-07-19 17:59:57.015+00"
"15920","2850","2463","1353","2025-07-19 17:59:58.096+00","2025-07-19 17:59:58.097+00","2025-07-19 17:59:58.097+00"
"15921","18","613","197","2025-07-19 18:00:00.15+00","2025-07-19 18:00:00.15+00","2025-07-19 18:00:00.15+00"
"15922","5110","523","122","2025-07-19 18:00:01.344+00","2025-07-19 18:00:01.344+00","2025-07-19 18:00:01.344+00"
"15923","15","1369","197","2025-07-19 18:00:02.034+00","2025-07-19 18:00:02.034+00","2025-07-19 18:00:02.034+00"
"15924","5718","1515","197","2025-07-19 18:00:02.65+00","2025-07-19 18:00:02.65+00","2025-07-19 18:00:02.65+00"
"15925","19","2205","197","2025-07-19 18:00:04.036+00","2025-07-19 18:00:04.036+00","2025-07-19 18:00:04.036+00"
"15926","15","2361","197","2025-07-19 18:00:04.982+00","2025-07-19 18:00:04.982+00","2025-07-19 18:00:04.982+00"
"15927","18","2053","197","2025-07-19 18:00:05.387+00","2025-07-19 18:00:05.388+00","2025-07-19 18:00:05.388+00"
"15928","9","450","197","2025-07-19 18:00:07.826+00","2025-07-19 18:00:07.827+00","2025-07-19 18:00:07.827+00"
"15929","21","613","197","2025-07-19 18:00:08.275+00","2025-07-19 18:00:08.275+00","2025-07-19 18:00:08.275+00"
"15930","21","552","197","2025-07-19 18:00:11.974+00","2025-07-19 18:00:11.974+00","2025-07-19 18:00:11.974+00"
"15931","5112","523","122","2025-07-19 18:00:12.024+00","2025-07-19 18:00:12.024+00","2025-07-19 18:00:12.024+00"
"15932","18","838","197","2025-07-19 18:00:12.504+00","2025-07-19 18:00:12.504+00","2025-07-19 18:00:12.504+00"
"15933","5101","1676","122","2025-07-19 18:00:12.544+00","2025-07-19 18:00:12.544+00","2025-07-19 18:00:12.544+00"
"15934","5101","1677","122","2025-07-19 18:00:16.139+00","2025-07-19 18:00:16.139+00","2025-07-19 18:00:16.139+00"
"15935","15","2932","197","2025-07-19 18:00:16.618+00","2025-07-19 18:00:16.618+00","2025-07-19 18:00:16.618+00"
"15936","15","466","197","2025-07-19 18:00:20.585+00","2025-07-19 18:00:20.585+00","2025-07-19 18:00:20.585+00"
"15937","13","654","197","2025-07-19 18:00:20.983+00","2025-07-19 18:00:20.983+00","2025-07-19 18:00:20.983+00"
"15938","15","2043","197","2025-07-19 18:00:21.265+00","2025-07-19 18:00:21.265+00","2025-07-19 18:00:21.265+00"
"15939","15","1281","197","2025-07-19 18:00:21.539+00","2025-07-19 18:00:21.539+00","2025-07-19 18:00:21.539+00"
"15940","18","2201","197","2025-07-19 18:00:21.599+00","2025-07-19 18:00:21.599+00","2025-07-19 18:00:21.599+00"
"15941","5104","523","122","2025-07-19 18:00:21.954+00","2025-07-19 18:00:21.954+00","2025-07-19 18:00:21.954+00"
"15942","18","2205","197","2025-07-19 18:00:22.673+00","2025-07-19 18:00:22.673+00","2025-07-19 18:00:22.673+00"
"15943","5110","828","122","2025-07-19 18:00:23.051+00","2025-07-19 18:00:23.052+00","2025-07-19 18:00:23.052+00"
"15944","15","447","197","2025-07-19 18:00:23.586+00","2025-07-19 18:00:23.586+00","2025-07-19 18:00:23.586+00"
"15945","10","450","197","2025-07-19 18:00:24.043+00","2025-07-19 18:00:24.043+00","2025-07-19 18:00:24.043+00"
"15946","5108","1676","122","2025-07-19 18:00:25.136+00","2025-07-19 18:00:25.137+00","2025-07-19 18:00:25.137+00"
"15947","20","446","197","2025-07-19 18:00:26.358+00","2025-07-19 18:00:26.358+00","2025-07-19 18:00:26.358+00"
"15948","15","2053","197","2025-07-19 18:00:27.38+00","2025-07-19 18:00:27.381+00","2025-07-19 18:00:27.381+00"
"15949","20","1474","197","2025-07-19 18:00:30.19+00","2025-07-19 18:00:30.191+00","2025-07-19 18:00:30.191+00"
"15950","15","1729","197","2025-07-19 18:00:31.553+00","2025-07-19 18:00:31.553+00","2025-07-19 18:00:31.553+00"
"15951","15","314","197","2025-07-19 18:00:32.532+00","2025-07-19 18:00:32.533+00","2025-07-19 18:00:32.533+00"
"15952","15","2758","197","2025-07-19 18:00:32.824+00","2025-07-19 18:00:32.824+00","2025-07-19 18:00:32.824+00"
"15953","15","1684","197","2025-07-19 18:00:32.87+00","2025-07-19 18:00:32.87+00","2025-07-19 18:00:32.87+00"
"15954","15","449","197","2025-07-19 18:00:34.084+00","2025-07-19 18:00:34.084+00","2025-07-19 18:00:34.084+00"
"15955","5106","523","122","2025-07-19 18:00:34.444+00","2025-07-19 18:00:34.444+00","2025-07-19 18:00:34.444+00"
"15956","5108","1677","122","2025-07-19 18:00:38.586+00","2025-07-19 18:00:38.587+00","2025-07-19 18:00:38.587+00"
"15957","4087","1510","1353","2025-07-19 18:00:39.109+00","2025-07-19 18:00:39.109+00","2025-07-19 18:00:39.109+00"
"15958","1842","2414","1353","2025-07-19 18:00:39.11+00","2025-07-19 18:00:39.11+00","2025-07-19 18:00:39.11+00"
"15959","11","450","197","2025-07-19 18:00:41.366+00","2025-07-19 18:00:41.366+00","2025-07-19 18:00:41.366+00"
"15960","15","2829","197","2025-07-19 18:00:43.18+00","2025-07-19 18:00:43.18+00","2025-07-19 18:00:43.18+00"
"15961","5108","523","122","2025-07-19 18:00:43.194+00","2025-07-19 18:00:43.194+00","2025-07-19 18:00:43.194+00"
"15962","21","446","197","2025-07-19 18:00:43.676+00","2025-07-19 18:00:43.676+00","2025-07-19 18:00:43.676+00"
"15963","15","654","197","2025-07-19 18:00:43.713+00","2025-07-19 18:00:43.713+00","2025-07-19 18:00:43.713+00"
"15964","5111","828","122","2025-07-19 18:00:44.595+00","2025-07-19 18:00:44.595+00","2025-07-19 18:00:44.595+00"
"15965","7","2657","197","2025-07-19 18:00:44.865+00","2025-07-19 18:00:44.865+00","2025-07-19 18:00:44.865+00"
"15966","15","2532","197","2025-07-19 18:00:49.128+00","2025-07-19 18:00:49.129+00","2025-07-19 18:00:49.129+00"
"15967","15","615","197","2025-07-19 18:00:52.593+00","2025-07-19 18:00:52.594+00","2025-07-19 18:00:52.594+00"
"15968","8","2657","197","2025-07-19 18:00:55.31+00","2025-07-19 18:00:55.31+00","2025-07-19 18:00:55.31+00"
"15969","15","535","197","2025-07-19 18:00:55.548+00","2025-07-19 18:00:55.548+00","2025-07-19 18:00:55.548+00"
"15970","5106","1677","122","2025-07-19 18:00:56.513+00","2025-07-19 18:00:56.513+00","2025-07-19 18:00:56.513+00"
"15971","15","2238","197","2025-07-19 18:00:57.347+00","2025-07-19 18:00:57.347+00","2025-07-19 18:00:57.347+00"
"15972","15","1783","197","2025-07-19 18:00:57.507+00","2025-07-19 18:00:57.507+00","2025-07-19 18:00:57.507+00"
"15973","2667","1494","197","2025-07-19 18:00:58.044+00","2025-07-19 18:00:58.044+00","2025-07-19 18:00:58.044+00"
"15974","15","2600","197","2025-07-19 18:00:58.241+00","2025-07-19 18:00:58.241+00","2025-07-19 18:00:58.241+00"
"15975","21","838","197","2025-07-19 18:01:01.959+00","2025-07-19 18:01:01.959+00","2025-07-19 18:01:01.959+00"
"15976","15","936","197","2025-07-19 18:01:03.267+00","2025-07-19 18:01:03.267+00","2025-07-19 18:01:03.267+00"
"15977","12","450","197","2025-07-19 18:01:04.545+00","2025-07-19 18:01:04.545+00","2025-07-19 18:01:04.545+00"
"15978","21","2758","197","2025-07-19 18:01:05.162+00","2025-07-19 18:01:05.162+00","2025-07-19 18:01:05.162+00"
"15979","9","2657","197","2025-07-19 18:01:06.098+00","2025-07-19 18:01:06.098+00","2025-07-19 18:01:06.098+00"
"15980","5111","523","122","2025-07-19 18:01:08.251+00","2025-07-19 18:01:08.251+00","2025-07-19 18:01:08.251+00"
"15981","15","446","197","2025-07-19 18:01:09.129+00","2025-07-19 18:01:09.129+00","2025-07-19 18:01:09.129+00"
"15982","21","615","197","2025-07-19 18:01:11.411+00","2025-07-19 18:01:11.412+00","2025-07-19 18:01:11.412+00"
"15983","15","439","197","2025-07-19 18:01:12.653+00","2025-07-19 18:01:12.653+00","2025-07-19 18:01:12.653+00"
"15984","20","654","197","2025-07-19 18:01:12.996+00","2025-07-19 18:01:12.996+00","2025-07-19 18:01:12.996+00"
"15985","21","2053","197","2025-07-19 18:01:14.174+00","2025-07-19 18:01:14.175+00","2025-07-19 18:01:14.175+00"
"15986","21","2756","197","2025-07-19 18:01:14.574+00","2025-07-19 18:01:14.574+00","2025-07-19 18:01:14.574+00"
"15987","10","2657","197","2025-07-19 18:01:14.991+00","2025-07-19 18:01:14.991+00","2025-07-19 18:01:14.991+00"
"15988","18","1648","197","2025-07-19 18:01:16.755+00","2025-07-19 18:01:16.755+00","2025-07-19 18:01:16.755+00"
"15989","2682","546","197","2025-07-19 18:01:16.763+00","2025-07-19 18:01:16.763+00","2025-07-19 18:01:16.763+00"
"15990","3301","2380","1353","2025-07-19 18:01:17.986+00","2025-07-19 18:01:17.986+00","2025-07-19 18:01:17.986+00"
"15991","21","535","197","2025-07-19 18:01:22.39+00","2025-07-19 18:01:22.39+00","2025-07-19 18:01:22.39+00"
"15992","11","2657","197","2025-07-19 18:01:23.36+00","2025-07-19 18:01:23.36+00","2025-07-19 18:01:23.36+00"
"15993","21","654","197","2025-07-19 18:01:25.06+00","2025-07-19 18:01:25.06+00","2025-07-19 18:01:25.06+00"
"15994","15","1760","197","2025-07-19 18:01:28.454+00","2025-07-19 18:01:28.454+00","2025-07-19 18:01:28.454+00"
"15995","21","828","197","2025-07-19 18:01:29.486+00","2025-07-19 18:01:29.486+00","2025-07-19 18:01:29.486+00"
"15996","15","563","197","2025-07-19 18:01:30.907+00","2025-07-19 18:01:30.907+00","2025-07-19 18:01:30.907+00"
"15997","5104","1676","122","2025-07-19 18:01:35.579+00","2025-07-19 18:01:35.579+00","2025-07-19 18:01:35.579+00"
"15998","5104","1677","122","2025-07-19 18:01:38.202+00","2025-07-19 18:01:38.202+00","2025-07-19 18:01:38.202+00"
"15999","15","828","197","2025-07-19 18:01:39.159+00","2025-07-19 18:01:39.159+00","2025-07-19 18:01:39.159+00"
"16000","15","2756","197","2025-07-19 18:01:40.339+00","2025-07-19 18:01:40.34+00","2025-07-19 18:01:40.34+00"
"16001","5106","1676","122","2025-07-19 18:01:42.053+00","2025-07-19 18:01:42.053+00","2025-07-19 18:01:42.053+00"
"16002","12","2657","197","2025-07-19 18:01:43.081+00","2025-07-19 18:01:43.081+00","2025-07-19 18:01:43.081+00"
"16003","13","1760","197","2025-07-19 18:01:44.57+00","2025-07-19 18:01:44.57+00","2025-07-19 18:01:44.57+00"
"16004","21","2341","197","2025-07-19 18:01:46.025+00","2025-07-19 18:01:46.026+00","2025-07-19 18:01:46.026+00"
"16005","5105","1676","122","2025-07-19 18:01:50.111+00","2025-07-19 18:01:50.111+00","2025-07-19 18:01:50.111+00"
"16006","5105","1677","122","2025-07-19 18:01:56.28+00","2025-07-19 18:01:56.281+00","2025-07-19 18:01:56.281+00"
"16007","14","1932","197","2025-07-19 18:01:56.492+00","2025-07-19 18:01:56.492+00","2025-07-19 18:01:56.492+00"
"16008","15","381","197","2025-07-19 18:01:57.122+00","2025-07-19 18:01:57.123+00","2025-07-19 18:01:57.123+00"
"16009","5107","1676","122","2025-07-19 18:01:57.813+00","2025-07-19 18:01:57.814+00","2025-07-19 18:01:57.814+00"
"16010","2848","546","1353","2025-07-19 18:01:59.778+00","2025-07-19 18:01:59.778+00","2025-07-19 18:01:59.778+00"
"16011","13","450","197","2025-07-19 18:02:00.399+00","2025-07-19 18:02:00.399+00","2025-07-19 18:02:00.399+00"
"16012","5107","2107","122","2025-07-19 18:02:05.909+00","2025-07-19 18:02:05.91+00","2025-07-19 18:02:05.91+00"
"16013","5107","2108","122","2025-07-19 18:02:10.524+00","2025-07-19 18:02:10.524+00","2025-07-19 18:02:10.524+00"
"16014","18","828","197","2025-07-19 18:02:12.059+00","2025-07-19 18:02:12.059+00","2025-07-19 18:02:12.059+00"
"16015","21","2043","197","2025-07-19 18:02:12.743+00","2025-07-19 18:02:12.743+00","2025-07-19 18:02:12.743+00"
"16016","14","450","197","2025-07-19 18:02:13.278+00","2025-07-19 18:02:13.278+00","2025-07-19 18:02:13.278+00"
"16017","18","535","197","2025-07-19 18:02:16.121+00","2025-07-19 18:02:16.122+00","2025-07-19 18:02:16.122+00"
"16018","5109","1677","122","2025-07-19 18:02:16.625+00","2025-07-19 18:02:16.625+00","2025-07-19 18:02:16.625+00"
"16019","3689","1783","1353","2025-07-19 18:02:17.11+00","2025-07-19 18:02:17.11+00","2025-07-19 18:02:17.11+00"
"16020","18","563","197","2025-07-19 18:02:18.84+00","2025-07-19 18:02:18.84+00","2025-07-19 18:02:18.84+00"
"16021","3055","2380","197","2025-07-19 18:02:19.868+00","2025-07-19 18:02:19.868+00","2025-07-19 18:02:19.868+00"
"16022","18","615","197","2025-07-19 18:02:21.606+00","2025-07-19 18:02:21.606+00","2025-07-19 18:02:21.606+00"
"16023","2603","546","197","2025-07-19 18:02:24.472+00","2025-07-19 18:02:24.472+00","2025-07-19 18:02:24.472+00"
"16024","14","2657","197","2025-07-19 18:02:27.23+00","2025-07-19 18:02:27.23+00","2025-07-19 18:02:27.23+00"
"16025","21","283","197","2025-07-19 18:02:31.404+00","2025-07-19 18:02:31.404+00","2025-07-19 18:02:31.404+00"
"16026","21","2952","197","2025-07-19 18:02:31.644+00","2025-07-19 18:02:31.644+00","2025-07-19 18:02:31.644+00"
"16027","5109","1676","122","2025-07-19 18:02:32.805+00","2025-07-19 18:02:32.805+00","2025-07-19 18:02:32.805+00"
"16028","16","450","197","2025-07-19 18:02:32.941+00","2025-07-19 18:02:32.941+00","2025-07-19 18:02:32.941+00"
"16029","18","2756","197","2025-07-19 18:02:33.349+00","2025-07-19 18:02:33.349+00","2025-07-19 18:02:33.349+00"
"16030","2347","2692","1353","2025-07-19 18:02:34.274+00","2025-07-19 18:02:34.274+00","2025-07-19 18:02:34.274+00"
"16031","611","1783","197","2025-07-19 18:02:34.886+00","2025-07-19 18:02:34.886+00","2025-07-19 18:02:34.886+00"
"16032","5105","1760","122","2025-07-19 18:02:36.596+00","2025-07-19 18:02:36.596+00","2025-07-19 18:02:36.596+00"
"16033","21","563","197","2025-07-19 18:02:37.61+00","2025-07-19 18:02:37.61+00","2025-07-19 18:02:37.61+00"
"16034","20","283","197","2025-07-19 18:02:40.409+00","2025-07-19 18:02:40.409+00","2025-07-19 18:02:40.409+00"
"16035","1039","489","197","2025-07-19 18:02:41.263+00","2025-07-19 18:02:41.263+00","2025-07-19 18:02:41.263+00"
"16036","16","2657","197","2025-07-19 18:02:45.448+00","2025-07-19 18:02:45.448+00","2025-07-19 18:02:45.448+00"
"16037","5101","1760","122","2025-07-19 18:02:45.928+00","2025-07-19 18:02:45.929+00","2025-07-19 18:02:45.929+00"
"16038","5102","1676","122","2025-07-19 18:02:46.532+00","2025-07-19 18:02:46.532+00","2025-07-19 18:02:46.532+00"
"16039","15","614","197","2025-07-19 18:02:50.582+00","2025-07-19 18:02:50.582+00","2025-07-19 18:02:50.582+00"
"16040","19","283","197","2025-07-19 18:02:53.229+00","2025-07-19 18:02:53.229+00","2025-07-19 18:02:53.229+00"
"16041","5105","2953","122","2025-07-19 18:02:53.521+00","2025-07-19 18:02:53.521+00","2025-07-19 18:02:53.521+00"
"16042","17","2657","197","2025-07-19 18:02:56.649+00","2025-07-19 18:02:56.649+00","2025-07-19 18:02:56.649+00"
"16043","17","450","197","2025-07-19 18:02:57.07+00","2025-07-19 18:02:57.07+00","2025-07-19 18:02:57.07+00"
"16044","20","586","197","2025-07-19 18:02:57.643+00","2025-07-19 18:02:57.643+00","2025-07-19 18:02:57.643+00"
"16045","20","563","197","2025-07-19 18:03:00.763+00","2025-07-19 18:03:00.763+00","2025-07-19 18:03:00.763+00"
"16046","15","2016","197","2025-07-19 18:03:01.534+00","2025-07-19 18:03:01.534+00","2025-07-19 18:03:01.534+00"
"16047","20","535","197","2025-07-19 18:03:02.406+00","2025-07-19 18:03:02.406+00","2025-07-19 18:03:02.406+00"
"16048","5112","2953","122","2025-07-19 18:03:03.093+00","2025-07-19 18:03:03.093+00","2025-07-19 18:03:03.093+00"
"16049","5112","1677","122","2025-07-19 18:03:03.282+00","2025-07-19 18:03:03.282+00","2025-07-19 18:03:03.282+00"
"16050","2586","546","197","2025-07-19 18:03:03.457+00","2025-07-19 18:03:03.457+00","2025-07-19 18:03:03.457+00"
"16051","14","283","197","2025-07-19 18:03:08.751+00","2025-07-19 18:03:08.752+00","2025-07-19 18:03:08.752+00"
"16052","20","828","197","2025-07-19 18:03:09.13+00","2025-07-19 18:03:09.13+00","2025-07-19 18:03:09.13+00"
"16053","5108","2953","122","2025-07-19 18:03:09.972+00","2025-07-19 18:03:09.972+00","2025-07-19 18:03:09.972+00"
"16054","19","2657","197","2025-07-19 18:03:10.361+00","2025-07-19 18:03:10.361+00","2025-07-19 18:03:10.361+00"
"16055","18","450","197","2025-07-19 18:03:11.34+00","2025-07-19 18:03:11.34+00","2025-07-19 18:03:11.34+00"
"16056","3055","1862","197","2025-07-19 18:03:11.886+00","2025-07-19 18:03:11.886+00","2025-07-19 18:03:11.886+00"
"16057","15","2952","197","2025-07-19 18:03:13.476+00","2025-07-19 18:03:13.476+00","2025-07-19 18:03:13.476+00"
"16058","5101","2953","122","2025-07-19 18:03:15.076+00","2025-07-19 18:03:15.077+00","2025-07-19 18:03:15.077+00"
"16059","5112","1760","122","2025-07-19 18:03:15.962+00","2025-07-19 18:03:15.962+00","2025-07-19 18:03:15.962+00"
"16060","2972","1494","197","2025-07-19 18:03:16.338+00","2025-07-19 18:03:16.338+00","2025-07-19 18:03:16.338+00"
"16061","21","2930","197","2025-07-19 18:03:24.025+00","2025-07-19 18:03:24.025+00","2025-07-19 18:03:24.025+00"
"16062","5112","1676","122","2025-07-19 18:03:27.175+00","2025-07-19 18:03:27.176+00","2025-07-19 18:03:27.176+00"
"16063","5108","1760","122","2025-07-19 18:03:28.239+00","2025-07-19 18:03:28.239+00","2025-07-19 18:03:28.239+00"
"16064","663","1494","1353","2025-07-19 18:03:31.867+00","2025-07-19 18:03:31.867+00","2025-07-19 18:03:31.867+00"
"16065","19","450","197","2025-07-19 18:03:34.008+00","2025-07-19 18:03:34.008+00","2025-07-19 18:03:34.008+00"
"16066","15","2930","197","2025-07-19 18:03:36.183+00","2025-07-19 18:03:36.183+00","2025-07-19 18:03:36.183+00"
"16067","5103","2108","122","2025-07-19 18:03:36.466+00","2025-07-19 18:03:36.466+00","2025-07-19 18:03:36.466+00"
"16068","16","283","197","2025-07-19 18:03:36.478+00","2025-07-19 18:03:36.478+00","2025-07-19 18:03:36.478+00"
"16069","20","450","197","2025-07-19 18:03:42.801+00","2025-07-19 18:03:42.801+00","2025-07-19 18:03:42.801+00"
"16070","9","1676","197","2025-07-19 18:03:43.363+00","2025-07-19 18:03:43.363+00","2025-07-19 18:03:43.363+00"
"16071","9","1677","197","2025-07-19 18:03:44.559+00","2025-07-19 18:03:44.559+00","2025-07-19 18:03:44.559+00"
"16072","2676","1494","197","2025-07-19 18:03:48.446+00","2025-07-19 18:03:48.446+00","2025-07-19 18:03:48.446+00"
"16073","5106","2108","122","2025-07-19 18:03:49.575+00","2025-07-19 18:03:49.575+00","2025-07-19 18:03:49.575+00"
"16074","3306","2380","1353","2025-07-19 18:03:50.043+00","2025-07-19 18:03:50.044+00","2025-07-19 18:03:50.044+00"
"16075","3","2656","197","2025-07-19 18:03:50.908+00","2025-07-19 18:03:50.908+00","2025-07-19 18:03:50.908+00"
"16076","3963","736","197","2025-07-19 18:03:50.93+00","2025-07-19 18:03:50.93+00","2025-07-19 18:03:50.93+00"
"16077","21","450","197","2025-07-19 18:03:52.797+00","2025-07-19 18:03:52.797+00","2025-07-19 18:03:52.797+00"
"16078","10","1677","197","2025-07-19 18:03:54.173+00","2025-07-19 18:03:54.173+00","2025-07-19 18:03:54.173+00"
"16079","18","562","197","2025-07-19 18:03:54.845+00","2025-07-19 18:03:54.845+00","2025-07-19 18:03:54.845+00"
"16080","5109","2953","122","2025-07-19 18:03:55.93+00","2025-07-19 18:03:55.93+00","2025-07-19 18:03:55.93+00"
"16081","10","1676","197","2025-07-19 18:03:56.77+00","2025-07-19 18:03:56.771+00","2025-07-19 18:03:56.771+00"
"16082","4595","2994","197","2025-07-19 18:03:57.199+00","2025-07-19 18:03:57.199+00","2025-07-19 18:03:57.199+00"
"16083","3963","737","197","2025-07-19 18:04:00.805+00","2025-07-19 18:04:00.805+00","2025-07-19 18:04:00.805+00"
"16084","4","2656","197","2025-07-19 18:04:03.273+00","2025-07-19 18:04:03.273+00","2025-07-19 18:04:03.273+00"
"16085","5107","2952","122","2025-07-19 18:04:05.673+00","2025-07-19 18:04:05.673+00","2025-07-19 18:04:05.673+00"
"16086","16","654","197","2025-07-19 18:04:06.74+00","2025-07-19 18:04:06.74+00","2025-07-19 18:04:06.74+00"
"16087","5102","269","122","2025-07-19 18:04:08.596+00","2025-07-19 18:04:08.596+00","2025-07-19 18:04:08.596+00"
"16088","2319","1472","1353","2025-07-19 18:04:11.282+00","2025-07-19 18:04:11.282+00","2025-07-19 18:04:11.282+00"
"16089","5123","269","319","2025-07-19 18:04:11.554+00","2025-07-19 18:04:11.554+00","2025-07-19 18:04:11.554+00"
"16090","5","2656","197","2025-07-19 18:04:11.636+00","2025-07-19 18:04:11.636+00","2025-07-19 18:04:11.636+00"
"16091","2724","1494","1353","2025-07-19 18:04:16.77+00","2025-07-19 18:04:16.77+00","2025-07-19 18:04:16.77+00"
"16092","5112","2108","122","2025-07-19 18:04:18.509+00","2025-07-19 18:04:18.509+00","2025-07-19 18:04:18.509+00"
"16093","4500","2994","197","2025-07-19 18:04:19.005+00","2025-07-19 18:04:19.005+00","2025-07-19 18:04:19.005+00"
"16094","6","2656","197","2025-07-19 18:04:20.014+00","2025-07-19 18:04:20.014+00","2025-07-19 18:04:20.014+00"
"16095","5109","2108","122","2025-07-19 18:04:23.845+00","2025-07-19 18:04:23.845+00","2025-07-19 18:04:23.845+00"
"16096","16","1676","197","2025-07-19 18:04:25.086+00","2025-07-19 18:04:25.086+00","2025-07-19 18:04:25.086+00"
"16097","15","2341","197","2025-07-19 18:04:29.204+00","2025-07-19 18:04:29.204+00","2025-07-19 18:04:29.204+00"
"16098","17","654","197","2025-07-19 18:04:29.358+00","2025-07-19 18:04:29.358+00","2025-07-19 18:04:29.358+00"
"16099","5640","1760","197","2025-07-19 18:04:32.07+00","2025-07-19 18:04:32.07+00","2025-07-19 18:04:32.07+00"
"16100","2512","1472","197","2025-07-19 18:04:33.357+00","2025-07-19 18:04:33.357+00","2025-07-19 18:04:33.357+00"
"16101","7","2656","197","2025-07-19 18:04:33.865+00","2025-07-19 18:04:33.865+00","2025-07-19 18:04:33.865+00"
"16102","17","1676","197","2025-07-19 18:04:35.496+00","2025-07-19 18:04:35.496+00","2025-07-19 18:04:35.496+00"
"16103","2671","1494","197","2025-07-19 18:04:35.923+00","2025-07-19 18:04:35.923+00","2025-07-19 18:04:35.923+00"
"16104","2765","629","1353","2025-07-19 18:04:37.935+00","2025-07-19 18:04:37.935+00","2025-07-19 18:04:37.935+00"
"16105","16","1677","197","2025-07-19 18:04:44.466+00","2025-07-19 18:04:44.466+00","2025-07-19 18:04:44.466+00"
"16106","8","2656","197","2025-07-19 18:04:44.934+00","2025-07-19 18:04:44.934+00","2025-07-19 18:04:44.934+00"
"16107","19","1676","197","2025-07-19 18:04:45.887+00","2025-07-19 18:04:45.887+00","2025-07-19 18:04:45.887+00"
"16108","15","957","197","2025-07-19 18:04:46.79+00","2025-07-19 18:04:46.79+00","2025-07-19 18:04:46.79+00"
"16109","2159","1494","197","2025-07-19 18:04:53.281+00","2025-07-19 18:04:53.281+00","2025-07-19 18:04:53.281+00"
"16110","15","562","197","2025-07-19 18:04:53.42+00","2025-07-19 18:04:53.42+00","2025-07-19 18:04:53.42+00"
"16111","9","2656","197","2025-07-19 18:04:55.32+00","2025-07-19 18:04:55.321+00","2025-07-19 18:04:55.321+00"
"16112","2864","629","197","2025-07-19 18:04:58.183+00","2025-07-19 18:04:58.183+00","2025-07-19 18:04:58.183+00"
"16113","10","2656","197","2025-07-19 18:05:03.63+00","2025-07-19 18:05:03.63+00","2025-07-19 18:05:03.63+00"
"16114","17","1677","197","2025-07-19 18:05:03.959+00","2025-07-19 18:05:03.959+00","2025-07-19 18:05:03.959+00"
"16115","19","654","197","2025-07-19 18:05:10.494+00","2025-07-19 18:05:10.495+00","2025-07-19 18:05:10.495+00"
"16116","5092","1861","319","2025-07-19 18:05:11.881+00","2025-07-19 18:05:11.881+00","2025-07-19 18:05:11.881+00"
"16117","18","1676","197","2025-07-19 18:05:12.871+00","2025-07-19 18:05:12.871+00","2025-07-19 18:05:12.871+00"
"16118","21","562","197","2025-07-19 18:05:13.405+00","2025-07-19 18:05:13.405+00","2025-07-19 18:05:13.405+00"
